protein,logFC_ms,t_ms,P.Value_ms,fdr_ms,logFC_ytd,t_ytd,P.Value_ytd,fdr_ytd,gap_5yr
fabp6,-0.130501865805022,-1.17806551917383,0.238978287904067,0.83766266832034,0.0230386431766807,1.69285015762092,0.0907149189879922,0.998656629238247,-0.0153086499216192
fabp9,-0.0129961642341108,-0.117105764647855,0.906793675756315,0.978666232232106,0.014139672184344,1.03707775776653,0.299885500850545,0.998656629238247,0.0577021966876094
fadd,0.0396487853422809,0.669400141662501,0.503354824742207,0.906359893693657,0.00132285327084707,0.181792718601726,0.855772714222464,0.998656629238247,0.0462630516965163
fam13a,0.0306726441984027,0.423410721673322,0.67206312715876,0.950569914511344,-0.00414686483374794,-0.46595010083368,0.641326449948804,0.998656629238247,0.00993832002966298
fam171a2,0.126077994054048,0.432589829077353,0.665381933917216,0.950569914511344,0.0202792920011485,0.566367988050306,0.571237871584838,0.998656629238247,0.22747445405979
fam171b,0.0322649584618956,0.720664460615158,0.471240859204868,0.89023613545086,-0.00249325768974688,-0.453292004020945,0.650411401061697,0.998656629238247,0.0197986700131612
fam172a,-0.0364531443517036,-0.761918668266373,0.446241749109425,0.885707232393103,0.000351847362052122,0.0598600140601189,0.952275994319494,0.998656629238247,-0.034693907541443
fam20a,-0.0149208508024356,-0.301900187955443,0.762774693435834,0.966483136342231,-0.00160566893644492,-0.264444596359016,0.791477751815812,0.998656629238247,-0.0229491954846602
fam3b,-0.00939484275937318,-0.123742508850436,0.901537589563611,0.978666232232106,-0.00202644250895855,-0.217256402725389,0.828041388810019,0.998656629238247,-0.0195270553041659
fam3c,0.103118702031823,1.95910243025204,0.0503065464762051,0.628736351201304,-0.00911120160677276,-1.40897814911672,0.159072115006528,0.998656629238247,0.0575626939979593
fam3d,-0.0580924344961856,-0.389860112196806,0.696701541194616,0.953850016751323,0.00394872945891995,0.215702660699682,0.829252139749067,0.998656629238247,-0.0383487872015858
fap,-0.14138358956094,-2.34085175139322,0.0193848463083226,0.570237067982063,0.00932522457605076,1.25673323987371,0.20906783763798,0.998656629238247,-0.0947574666806864
farsa,0.0201906320361633,0.226321298648984,0.820985825176165,0.972088761475552,-0.00342615071980457,-0.312601366717145,0.75463186155774,0.998656629238247,0.00305987843714046
fas,0.057077244244244,0.870310796226725,0.384285437620802,0.880278102554032,-0.00141325577609511,-0.175404624548582,0.860788034227733,0.998656629238247,0.0500109653637685
faslg,-0.0581972423482712,-0.714742627643069,0.474891773715525,0.89023613545086,-0.00812495893449653,-0.812226862637295,0.416804789884578,0.998656629238247,-0.0988220370207539
fbln2,-0.00498783577580614,-0.0887413601326962,0.929300635228739,0.980498060583856,-0.00111126973424352,-0.160931966158628,0.872171084523532,0.998656629238247,-0.0105441844470238
fbn2,0.00131962506443444,0.012510731314313,0.990019991157051,0.996594606028011,0.00142356280892729,0.109854454197625,0.912541145596922,0.998656629238247,0.00843743910907087
fbp1,-0.00192285345709186,-0.0137271641877217,0.989049681647677,0.996594606028011,-0.010702933070086,-0.621936931165462,0.534088448027108,0.998656629238247,-0.055437518807522
fcamr,-0.17563467731377,-1.41666923141528,0.156810565393408,0.781304704690636,0.0272885908359611,1.79162948052282,0.0734164392612768,0.998656629238247,-0.039191723133964
fcar,0.132123690210599,1.3825579628125,0.167029306794633,0.781304704690636,-0.00807016209120622,-0.687375116847125,0.491964544784083,0.998656629238247,0.0917728797545684
fcer1a,0.00122904767931156,0.0276387165530121,0.977954390645843,0.995040916261799,-0.000133731194797719,-0.0244788359391153,0.980474285937104,0.998656629238247,0.000560391705322969
fcer2,-0.010811451205113,-0.112842837142578,0.910171947540663,0.978666232232106,-0.00046151702764488,-0.0392090779225989,0.968729498424947,0.998656629238247,-0.0131190363433374
fcgr2a,0.0682048680960334,0.567783808693827,0.570276269933476,0.927415766355502,-0.00928399315980305,-0.629087908934312,0.529398030705801,0.998656629238247,0.0217849022970181
fcgr2b,0.0436297682682217,0.394158671492878,0.69352620250246,0.952835942393992,-0.000635228447437825,-0.0467118442282739,0.96274980519682,0.998656629238247,0.0404536260310326
fcgr3b,0.236036483585195,2.31466981855906,0.0207805600190621,0.570237067982063,-0.0140394337395635,-1.12064588381091,0.262638112367676,0.998656629238247,0.165839314887378
fcn1,0.226213687591877,2.44150623219936,0.0147539348366641,0.560031169587705,-0.0199453806577463,-1.75222625327418,0.0799621290209946,0.998656629238247,0.126486784303146
fcn2,0.0664140197688828,0.826941319386927,0.408416585888122,0.881081726168853,-0.00784235524103842,-0.794822829006981,0.426856398755323,0.998656629238247,0.0272022435636907
fcrl1,-0.0131433973115082,-0.15136595782488,0.879709676450222,0.976109678783387,0.00157454824568243,0.147599690001662,0.882680759407402,0.998656629238247,-0.005270656083096
fcrl2,0.0470015890722263,0.496817934575405,0.61939840879127,0.945004595383326,-0.008014851239058,-0.689587031892275,0.490572540374761,0.998656629238247,0.00692733287693628
fcrl3,0.0776667743979479,0.752906790158831,0.451637310794964,0.885707232393103,-0.011035335165349,-0.870763806544781,0.384038077274279,0.998656629238247,0.0224900985712029
fcrl5,-0.148122060511354,-1.21473078926407,0.224681392389489,0.818782817012601,0.0296555379907788,1.97958884424849,0.0479527695766656,0.998656629238247,0.000155629442540189
fcrl6,-0.100163083830194,-0.698469433583643,0.485004069671629,0.896296234934403,-0.00260182876697551,-0.147681918382171,0.882615874379068,0.998656629238247,-0.113172227665071
fcrlb,0.0528534682342209,0.460215351776185,0.645435831106302,0.946537257653203,-0.00259246120475465,-0.183742141100118,0.854243365184876,0.998656629238247,0.0398911622104477
fdx1,0.0328138320258717,0.299572738847614,0.764549236107923,0.966483136342231,-0.00774028425775449,-0.575189759670489,0.565258900558352,0.998656629238247,-0.00588758926290075
fdx2,0.125488256142436,1.3996138168037,0.161858934289979,0.781304704690636,-0.0119391518641979,-1.08389573985702,0.278604734337973,0.998656629238247,0.0657924968214464
fen1,0.0559270292197825,0.476098850456514,0.634081060512714,0.945473295576533,-0.0116599894094548,-0.807946183985392,0.419264026790936,0.998656629238247,-0.00237291782749143
fes,0.0353572062705895,0.383671604904501,0.701282327368067,0.953850016751323,-0.009454659731766,-0.835096216308529,0.403811426050039,0.998656629238247,-0.0119160923882405
fetub,0.0214602319816473,0.277209066036594,0.781662055849306,0.968396901465723,-0.00676541117553738,-0.71133816416897,0.476997702468298,0.998656629238247,-0.0123668238960396
fga,0.0160579648947831,0.287639664176218,0.773666766046648,0.966748209297077,0.00375070542668016,0.546864990877623,0.584561946144715,0.998656629238247,0.034811492028184
fgd3,-0.0112008460546096,-0.195300290344756,0.84518728423284,0.974046319702234,-1.89932986411554e-06,-0.000269563665677746,0.999784959176399,0.999919563564768,-0.0112103427039302
fgf12,0.05078925583977,0.487140251921516,0.626238097688988,0.945473295576533,0.00123749697737599,0.0966129202763449,0.923048148100719,0.998656629238247,0.0569767407266499
fgf16,0.04224598620177,0.48245246554834,0.629562840926759,0.945473295576533,-0.00860012620762008,-0.799434336825403,0.424179362812586,0.998656629238247,-0.000754644836330413
fgf19,-0.0526038939664069,-0.326139313597093,0.744369546275957,0.966483136342231,0.0150325104518843,0.758622413129888,0.448210997941596,0.998656629238247,0.0225586582930146
fgf2,0.0392541612957205,0.409385549199062,0.68232174248483,0.950646853575382,0.006545027674029,0.555606335165492,0.578572139225032,0.998656629238247,0.0719792996658655
fgf20,-0.0347781097695297,-0.493401633718588,0.621809151081743,0.945473295576533,-0.0010319063936329,-0.119163653097575,0.905163446721066,0.998656629238247,-0.0399376417376942
fgf21,-0.207913448089828,-0.852663477535109,0.393997326541008,0.880278102554032,0.00757716494910692,0.252936041638305,0.800356179504558,0.998656629238247,-0.170027623344294
fgf23,0.442972754432273,3.78882839470229,0.000158025946666972,0.182994568369498,-0.0440397377910832,-3.06606629299267,0.00221206118960212,0.643931012293176,0.222774065476857
fgf3,0.0547758092020272,0.875223804999101,0.381607964628646,0.880278102554032,-0.00540061311703222,-0.702396408345123,0.482553177882635,0.998656629238247,0.0277727436168661
fgf5,0.114427287019914,1.74633976345356,0.0809795698269854,0.689888806341511,-0.00708149616610111,-0.879696900629505,0.37918022657565,0.998656629238247,0.0790198061894084
fgf6,-0.0433887184724738,-0.57361009932847,0.566327301758201,0.927314689986839,-0.0042141909779696,-0.45348515528737,0.650272376867088,0.998656629238247,-0.0644596733623218
fgf7,-0.0946143366324359,-0.627615595198592,0.530362022946838,0.913070620540733,0.0198652738151665,1.07260601803551,0.283639787220473,0.998656629238247,0.00471203244339659
fgf9,0.0115242026647028,0.177258204297014,0.859332192558745,0.975118213863549,-0.00431917364326552,-0.540760571631678,0.58876190868423,0.998656629238247,-0.0100716655516248
fgfbp1,0.000885013190098438,0.013519494920897,0.989215331656735,0.996594606028011,-0.0014365071617556,-0.178618901867016,0.858263775575604,0.998656629238247,-0.00629752261867954
fgfbp2,-0.131051322568958,-1.42147339410749,0.155410344091248,0.781304704690636,0.0110141842885652,0.972430477598994,0.331010786511356,0.998656629238247,-0.0759804011261323
fgfbp3,-0.114097245526789,-1.85888797359495,0.0632606829069852,0.664808115314923,0.00251384546279337,0.33336924367867,0.738907389821672,0.998656629238247,-0.101528018212822
fgfr2,-0.0288401515465466,-0.773134595434522,0.439578192285507,0.885707232393103,-0.00415456426180296,-0.906550383164309,0.364806526727613,0.998656629238247,-0.0496129728555614
fgfr4,-0.0303804447988964,-0.315104047528154,0.752731395648964,0.966483136342231,0.00596094567860429,0.50325015092796,0.614870577583392,0.998656629238247,-0.000575716405874893
fgl1,0.221989869964144,1.8877028413877,0.0592803600545149,0.663355327548491,-0.00413090773981735,-0.285926800243917,0.774978091507908,0.998656629238247,0.201335331265057
fgr,0.19158828235856,1.93788132357523,0.0528461877776856,0.6463666076506,-0.0270514210991751,-2.22718972441033,0.0260991083664385,0.946270457790156,0.0563311768626844
fh,0.168142142047549,1.11343170701146,0.265721442314258,0.850207385365935,-0.0135647820519437,-0.731153772046619,0.464812225370672,0.998656629238247,0.10031823178783
fhip2a,0.0348303588845974,0.375159152543515,0.707601089069954,0.954303570096967,-0.00646823927488215,-0.567090758341319,0.570746881604477,0.998656629238247,0.00248916251018666
fhit,-0.0051003544812546,-0.0565084856573406,0.954945105054963,0.986462233909655,0.000202654605855267,0.01827589618686,0.985421459247572,0.999453798816077,-0.00408708145197826
fis1,-0.1342656368272,-1.6823059148598,0.0927409903221816,0.732061917041902,0.0159962209028075,1.63142226367272,0.103034690036442,0.998656629238247,-0.0542845323131629
fkbp14,-0.0845880440077391,-1.09902928511884,0.271951419322847,0.850207385365935,0.0110658901078647,1.17029548998916,0.242088806628498,0.998656629238247,-0.0292585934684158
fkbp1b,-0.126784243832052,-1.04027542373552,0.298398389102866,0.859232078488089,0.00666632281025103,0.445223715707441,0.656229531126359,0.998656629238247,-0.0934526297807972
fkbp4,-0.0485802193865611,-0.866956663191509,0.38611995253776,0.880278102554032,0.00374153260463417,0.543495993780642,0.586878158837742,0.998656629238247,-0.0298725563633903
fkbp5,0.0551242121988727,0.708083458293813,0.479015770445267,0.893283092739381,-0.0103895922115057,-1.08629917799835,0.277540744439559,0.998656629238247,0.00317625114134449
fkbp7,0.0969847773241432,1.05176092714633,0.293097636435877,0.857347717772405,-0.0122671350755464,-1.08284302421477,0.27907164008751,0.998656629238247,0.0356491019464112
fkbpl,0.097786689391886,1.52819846588868,0.126697729566933,0.776257022755728,-0.00764790921498491,-0.972862886997085,0.330795882692339,0.998656629238247,0.0595471433169615
fli1,-0.156183239334769,-1.57152619161685,0.116295006699572,0.765975985070713,0.00991835398824505,0.812335995365022,0.416742205005191,0.998656629238247,-0.106591469393544
flrt2,-0.0507817805208117,-0.88321436800281,0.377277845467162,0.880278102554032,0.00371556529147237,0.526007570372085,0.598969417589138,0.998656629238247,-0.0322039540634499
flt1,-0.0048274766982144,-0.0976996323860874,0.92218532291744,0.978666232232106,-0.00386756087747989,-0.637116419747041,0.524157133072048,0.998656629238247,-0.0241652810856138
flt3,-0.00158947404756346,-0.0245924571197311,0.980383673451288,0.995040916261799,0.000862873521407707,0.108668712020789,0.913481422081137,0.998656629238247,0.00272489355947507
flt3lg,-0.032171902540866,-0.473382699982648,0.636016772374371,0.945473295576533,-0.000799588246845603,-0.0957659090880579,0.923720719018102,0.998656629238247,-0.036169843775094
flt4,-0.0366413706837154,-0.515372546089169,0.606377166930465,0.939916897196264,0.00501048675920568,0.573638621211775,0.566308002424352,0.998656629238247,-0.011588936887687
fmnl1,0.0386818510320062,0.325789847344434,0.744633894310367,0.966483136342231,-0.00581846411194731,-0.398884861263765,0.690041183857532,0.998656629238247,0.0095895304722696
fmr1,-0.00189294884304026,-0.0276315312240789,0.977960120456389,0.995040916261799,-0.000767429277424777,-0.0911828861523863,0.927360812220314,0.998656629238247,-0.00573009523016415
fn1,-0.0484456840575527,-1.00072302087595,0.317140224816104,0.863262515197549,0.00609635820746112,1.02503376415144,0.305531048548653,0.998656629238247,-0.0179638930202472
fndc1,0.0356297441415363,0.430256508093591,0.667077794173681,0.950569914511344,-0.00127621611466549,-0.125443413881229,0.90019121395238,0.998656629238247,0.0292486635682088
fnta,-0.0155801198324677,-0.235071889669292,0.81418861772463,0.972088761475552,-0.000538237787997546,-0.0661017543287313,0.94730661000523,0.998656629238247,-0.0182713087724554
folh1,-0.239516861037522,-1.17869487148562,0.238727585338653,0.83766266832034,0.0362449894187634,1.45185142685786,0.146775472895352,0.998656629238247,-0.0582919139437048
folr1,0.0670880166683415,1.23070007219637,0.218649630234037,0.818782817012601,-0.00504600037677167,-0.753465632250053,0.45130165208674,0.998656629238247,0.0418580147844831
folr2,0.0913078848971417,1.51572321389701,0.129823659140661,0.776257022755728,-0.0111294652203586,-1.50381638344345,0.132862749757784,0.998656629238247,0.0356605587953485
folr3,0.568819770598183,1.38798673965901,0.165370299217236,0.781304704690636,-0.0438105081667306,-0.870157405893024,0.384369216512576,0.998656629238247,0.34976722976453
fos,0.0854891927412932,1.47484196424772,0.140488402355768,0.776257022755728,-0.0136957056670343,-1.92321385986955,0.0546635071427261,0.998656629238247,0.0170106644061217
fosb,0.00816264396740704,0.107118227184286,0.914711116982452,0.978666232232106,-0.00445104736649778,-0.475448667054294,0.634544197567652,0.998656629238247,-0.0140925928650819
foxj3,-0.0492204315474726,-0.895647601717094,0.370600810419978,0.878840125987185,0.00187506722447052,0.277726607208943,0.781264795946872,0.998656629238247,-0.03984509542512
foxo1,0.0555301364283335,0.638247243690717,0.523421091989387,0.909665262299934,0.000639515992232101,0.0598302080034115,0.952299729132531,0.998656629238247,0.058727716389494
foxo3,0.0685516891494219,0.41583227672945,0.677598886420635,0.950646853575382,-0.00209844955204629,-0.103611381522927,0.917493157872851,0.998656629238247,0.0580594413891905
frmd4b,-0.0931810621842571,-1.05551779506032,0.291377595707525,0.857347717772405,0.00849408237357563,0.783183027271417,0.433657128135052,0.998656629238247,-0.0507106503163789
frmd7,0.00747018433376579,0.130676948090618,0.896050354969653,0.977301097575886,-0.0103901633021266,-1.47944537308342,0.13925482544813,0.998656629238247,-0.0444806321768671
